117170;Olimestra 40 mg filmsko obložene tablete
117188;PALEXIA 100 mg filmsko obložene tablete
117196;PALEXIA 50 mg filmsko obložene tablete
117200;PALEXIA 75 mg filmsko obložene tablete
117218;PALEXIA SR 100 mg tablete s podaljšanim sprošèanjem
117226;PALEXIA SR 150 mg tablete s podaljšanim sprošèanjem
117234;PALEXIA SR 200 mg tablete s podaljšanim sprošèanjem
117242;PALEXIA SR 250 mg tablete s podaljšanim sprošèanjem
117250;YANTIL SR 250 mg tablete s podaljšanim sprošèanjem
117269;PALEXIA SR 50 mg tablete s podaljšanim sprošèanjem
117277;Pantoprazol Arrow 20 mg gastrorezistentne tablete
117285;Pantoprazol Arrow 40 mg gastrorezistentne tablete
117307;Previfect 20 mg gastrorezistentne tablete
117323;Repaglinid Lek 0,5 mg tablete
117331;Repaglinid Lek 1 mg tablete
117340;Repaglinid Lek 2 mg tablete
117358;Salbusan 100 mikrogramov/odmerek inhalacijska suspenzija pod tlakom
117366;Tamsulozin Synthon 0,4 mg trde kapsule s prirejenim sprošèanjem
117374;YANTIL 100 mg filmsko obložene tablete
117382;YANTIL 50 mg filmsko obložene tablete
117390;YANTIL 75 mg filmsko obložene tablete
117404;YANTIL SR 100 mg tablete s podaljšanim sprošèanjem
117412;YANTIL SR 150 mg tablete s podaljšanim sprošèanjem
117420;YANTIL SR 200 mg tablete s podaljšanim sprošèanjem
117439;YANTIL SR 50 mg tablete s podaljšanim sprošèanjem
117463;DEACURA 5mg tablete
117471;MYKUNDEX 100 000 I.E./1ml suspenzije
117480;L - CARN 1 g/10 ml peroralna raztopina
117501;ERYTHROMYCIN LACTOBIONATE 1g liofilizat
117510;BS INJ. CARINO
117528;DOXYDERMA 50 mg tablete
117536;DOXYDERMA 100 mg tablete
117560;Brilique 90 mg filmsko obložene tablete
117633;Possia 90 mg filmsko obložene tablete
117714;alli 27 mg žveèljive tablete
117765;Leflunomid medac 10 mg filmsko obložene tablete
117803;Leflunomid medac 20 mg filmsko obložene tablete
117870;DEXASON 0,5 mg tablete
117900;UNIZINK 30 mg/10 ml raztopina za injiciranje
117919;SULFADIAZIN-HEYL 500 mg tablete
117927;ALYOSTAL VEHIKEL
117951;MESNA-CELL 400 mg
117978;PREDNISOLON JENAPHARM 5 mg tablete
117986;RYTMONORM
118001;TAUREDON
118010;Tasigna 150 mg trde kapsule
118028;METALCAPTASE 150 mg tablete
118036;Plasmalyte A Viaflo
118044;DESMOGALEN 0,1 mg/ml (0,01 %) pršilo za nos, raztopina
118052;KIDROLASE 10.000 i.e. prašek za raztopino za injiciranje ali infundiranje
118060;PAN - PENICILLIN G SODUIM 1MIU
118079;Fluimukan 200 mg prašek za peroralno raztopino z okusom pomaranèe
118095;Allegra 120 mg filmsko obložene tablete
118109;Celekoksib Lek 100 mg trde kapsule
118117;Celekoksib Lek 200 mg trde kapsule
118125;Flukloksacilin Altamedics 1 g prašek za raztopino za injiciranje/infundiranje
118133;Flukloksacilin Altamedics 2 g prašek za raztopino za injiciranje/infundiranje
118141;Gemcitabin ''Ebewe'' 1000 mg prašek za raztopino za infundiranje
118168;Gemcitabin ''Ebewe'' 200 mg prašek za raztopino za infundiranje
118184;Gemcitabin Ebewe 40 mg/ml koncentrat za raztopino za infundiranje
118265;Gemcitabin Teva 40 mg/ml koncentrat za raztopino za infundiranje
118290;Lenizol 2,5 mg filmsko obložene tablete
118311;Medikinet 10 mg tablete
118320;Medikinet 20 mg tablete
118338;Medikinet 5 mg tablete
118346;Medikinet MR 10 mg trde kapsule s prirejenim sprošèanjem
118354;Medikinet MR 20 mg trde kapsule s prirejenim sprošèanjem
118362;Medikinet MR 30 mg trde kapsule s prirejenim sprošèanjem
118370;Medikinet MR 40 mg trde kapsule s prirejenim sprošèanjem
118389;Medikinet MR 5 mg trde kapsule s prirejenim sprošèanjem
118397;Metformin/glibenklamid Lek 500 mg/2,5 mg filmsko obložene tablete
118400;Metformin/glibenklamid Lek 500 mg/5 mg filmsko obložene tablete
118419;Nolpaza control 20 mg gastrorezistentne tablete
118435;Otigem 10 mg filmsko obložene tablete
118494;Otigem 15 mg filmsko obložene tablete
118532;Otigem 20 mg filmsko obložene tablete
118575;Perindopril Pfizer 4 mg tablete
118583;Perindopril Pfizer 8 mg tablete
118591;Targinact 10 mg/5 mg tablete s podaljšanim sprošèanjem
118621;Targinact 20 mg/10 mg tablete s podaljšanim sprošèanjem
118648;Targinact 40 mg/20 mg tablete s podaljšanim sprošèanjem
118664;Targinact 5 mg/2,5 mg tablete s podaljšanim sprošèanjem
118680;URUTAL 24 mg tablete
118702;Valcatuna 320 mg filmsko obložene tablete
118710;Vamadrid 160 mg filmsko obložene tablete
118729;Vamadrid 320 mg filmsko obložene tablete
118737;Vamadrid 40 mg filmsko obložene tablete
118745;Vamadrid 80 mg filmsko obložene tablete
118753;Venlafaksin Actavis 150 mg trde kapsule s podaljšanim sprošèanjem
118770;Venlafaksin Actavis 37,5 mg trde kapsule s podaljšanim sprošèanjem
118800;Venlafaksin Actavis 75 mg trde kapsule s podaljšanim sprošèanjem
118826;TOBRA-cell N
118834;FLUOCYNE 10%
118869;PLATOSIN 1mg/1ml
118885;ARA-cell 4000mg Infusionslosung
118907;TAVEGIL Injektionslosung 2 mg/5ml
118915;VITAMIN D3 STREULI raztopina za injiciranje, 300.000 i.e./ml
118923;EREMFAT 300 mg filmsko obložene tablete
118940;VITAMINE B12 LAVOISIER 1000 mikrogramov/ml raztopina za injiciranje
118958;ATROPINE (sulfate) 0,5 mg/ml raztopina za injiciranje
118966;Simponi 50 mg raztopina za injiciranje v napolnjeni injekcijski brizgi
118974;Abraxane 5 mg/ml prašek za suspenzijo za infundiranje
118982;Ruconest 2100 e. prašek za raztopino za injiciranje
119083;Telmisartan Actavis 20 mg tablete
119210;Telmisartan Actavis 40 mg tablete
119334;Telmisartan Actavis 80 mg tablete
119458;EXTRANEAL 75mg/ml ikodekstrina raztopina za peritonealno dializo
119466;BELZID 160 mg/12,5 mg filmsko obložene tablete
119474;BELZID 80 mg/12,5 mg filmsko obložene tablete
119504;FRAXIPARINE 9500 i.e. anti-Xa/ml raztopina za injiciranje v veèodmerni viali
119512;Gliklazid STADA HEMOFARM 30 mg tablete s prirejenim sprošèanjem
119539;Alvozol 2,5 mg filmsko obložene tablete
119652;Oksaliplatin Regiomedica 5 mg/ml koncentrat za raztopino za infundiranje
119717;EREMFAT 150 mg filmsko obložene tablete
119725;Pantoprazol Teva 20 mg gastrorezistentne tablete
119768;Pantoprazol Teva 40 mg gastrorezistentne tablete
119784;Pantoprazol Teva 40 mg prašek za raztopino za injiciranje ali infundiranje
119806;Adoport 0,5 mg trde kapsule
119814;Adoport 1 mg trde kapsule
119822;Adoport 5 mg trde kapsule
119830;Telmisartan Lek 20 mg tablete
119857;Telmisartan Lek 40 mg tablete
119865;Telmisartan Lek 80 mg tablete
119873;Valsartan/hidroklorotiazid Liconsa 160 mg/25 mg filmsko obložene tablete
119881;Valsartan/hidroklorotiazid Liconsa 80 mg/12,5 mg filmsko obložene tablete
119890;BECOZYM FORTE obložene tablete
119903;VIMOVO 500 mg/20 mg tablete s prirejenim sprošèanjem
119920;Zulbex 10 mg gastrorezistentne tablete
119962;Zulbex 20 mg gastrorezistentne tablete
119989;OLIMEL N5E emulzija za infundiranje
120057;OLIMEL N7 emulzija za infundiranje
120081;OLIMEL N7E emulzija za infundiranje
120111;OLIMEL N9 emulzija za infundiranje
120154;OLIMEL N9E emulzija za infundiranje
120189;PERIOLIMEL N4E emulzija za infundiranje
120707;TRUE TEST
120715;ADREKAR
120723;HYDROCUTAN 10 mg tablete
120731;CYTOTECT BIOTEST 1000 i.e. raztopina za infundiranje
120747;BENZETACIL 2.400.000 i. e. prašek in vehikel za raztopino za injiciranje
120758;Reglan 10 mg/ml raztopina za injiciranje
120766;Lidokain hidroklorid Alkaloid raztopina za injektiranje 40 mg/2 ml
120774;KIDMEL Melatonin Alcohol Free Oral Liquid 1 mg/ml sirup
120782;Epistatus Midazolam Buccal Liquid
120790;Actamone 10 mg filmsko obložene tablete
120804;Actamone 4 mg žveèljive tablete
120812;Actamone 5 mg žveèljive tablete
120839;Gammanorm 165 mg/ml raztopina za injiciranje
120898;Klopidogrel Pfizer 75 mg filmsko obložene tablete
120901;Lacidipin Teva 4 mg filmsko obložene tablete
120910;Lamotrigin Aurobindo 100 mg tablete
120944;Lamotrigin Aurobindo 25 mg tablete
120979;Lamotrigin Aurobindo 50 mg tablete
121010;Letrozol Oncogenerika 2,5 mg filmsko obložene tablete
121029;Lizinopril Actavis 10 mg tablete
121045;Lizinopril Actavis 2,5 mg tablete
121061;Lizinopril Actavis 20 mg tablete
121088;Lizinopril Actavis 5 mg tablete
121100;Mofetilmikofenolat Mylan 500 mg filmsko obložene tablete
121118;Mofenstra 4 mg zrnca
121150;Atropa bella-donna C6 kroglice
121169;Norcuron 4 mg prašek za raztopino za injiciranje ali infundiranje
121177;Rabeprazol Teva 10 mg gastrorezistentne tablete
121193;Rabeprazol Teva 20 mg gastrorezistentne tablete
121215;Remifentanil Mylan 1 mg prašek za koncentrat za raztopino za injiciranje ali infundiranje
121240;Remifentanil Mylan 5 mg prašek za koncentrat za raztopino za injiciranje ali infundiranje
121274;Ciprofloksacin Pfizer 250 mg filmsko obložene tablete
121282;Ciprofloksacin Pfizer 500 mg filmsko obložene tablete
121290;Ciprofloksacin Pfizer 750 mg filmsko obložene tablete
121304;Valaciklovir Pfizer 500 mg filmsko obložene tablete
121320;Zigilex 500 mg filmsko obložene tablete
121339;NORVIR 100 mg filmsko obložene tablete
121347;Tobramycin 80mg/2ml
121355;L-Thyroxin Henning injections
121363;VINBLASTIN 10mg/10ml, solution for injection
121371;LONITEN tablete 5mg
121380;DIANEAL PD4 22,7 mg/ml glukoze,raztopina za peritonealno dializo
121398;DIANEAL PD4 13,6 mg/ml glukoze,raztopina za peritonealno dializo
121401;Acidum arsenicosum C6 kroglice
121410;Acidum arsenicosum C12 kroglice
121428;Acidum arsenicosum C30 kroglice
121436;Acidum arsenicosum C200 kroglice
121487;Aconitum napellus C6 kroglice
121495;Aconitum napellus C12 kroglice
121509;Aconitum napellus C30 kroglice
121517;Aconitum napellus C200 kroglice
121568;Apis mellifica C6 kroglice
121576;Apis mellifica C12 kroglice
121584;Apis mellifica C30 kroglice
121592;Apis mellifica C200 kroglice
121649;XENAZINE 25 mg tablete
121657;Anapen za otroke 150 mikrogramov/0,3 ml raztopina za injiciranje v napolnjeni injekcijski brizgi
121665;FLUIMUCIL 200 mg/ml (20 %) koncentrat za raztopino za infundiranje
121673;Anapen 300 mikrogramov/0,3 ml raztopina za injiciranje v napolnjeni injekcijski brizgi
121681;Arnica montana C6 kroglice
121690;Arnica montana C12 kroglice
121703;Arnica montana C30 kroglice
121711;Arnica montana C200 kroglice
121762;Atropa bella-donna C12 kroglice
121770;Atropa bella-donna C30 kroglice
121789;Atropa bella-donna C200 kroglice
121835;Bryonia C6 kroglice
121843;Bryonia C12 kroglice
121851;Bryonia C30 kroglice
121860;Bryonia C200 kroglice
121916;Ferrum phosphoricum C10 kroglice
121924;Ferrum phosphoricum C15 kroglice
121932;Ferrum phosphoricum C30 kroglice
121940;Ferrum phosphoricum C200 kroglice
121991;Gelsemium sempervirens C10 kroglice
122009;Gelsemium sempervirens C15 kroglice
122017;Gelsemium sempervirens C30 kroglice
122025;Gelsemium sempervirens C200 kroglice
122076;Hepar sulfuris C10 kroglice
122084;Hepar sulfuris C15 kroglice
122092;Hepar sulfuris C30 kroglice
122106;Hepar sulfuris C200 kroglice
122157;Kalium bichromicum C6 kroglice
122165;Kalium bichromicum C12 kroglice
122173;Kalium bichromicum C30 kroglice
122181;Kalium bichromicum C200 kroglice
122238;Lachesis C6 kroglice
122246;Lachesis C12 kroglice
122254;Lachesis C30 kroglice
122262;Lachesis C200 kroglice
122319;Lycopodium clavatum C6 kroglice
122327;Lycopodium clavatum C12 kroglice
122335;Lycopodium clavatum C30 kroglice
122343;Lycopodium clavatum C200 kroglice
122394;Matricaria recutita C6 kroglice
122408;Matricaria recutita C12 kroglice
122416;Matricaria recutita C30 kroglice
122424;Matricaria recutita C200 kroglice
122475;Pulsatilla pratensis C6 kroglice
122483;Pulsatilla pratensis C12 kroglice
122491;Pulsatilla pratensis C30 kroglice
122505;Pulsatilla pratensis C200 kroglice
122556;Strychnos ignatii C6 kroglice
122564;Strychnos ignatii C12 kroglice
122572;Strychnos ignatii C30 kroglice
122580;Strychnos ignatii C200 kroglice
122637;Strychnos nux-vomica C6 kroglice
122645;Strychnos nux-vomica C12 kroglice
122653;Strychnos nux-vomica C30 kroglice
122661;Strychnos nux-vomica C200 kroglice
122718;Thuja occidentalis C6 kroglice
122726;Thuja occidentalis C12 kroglice
122734;Thuja occidentalis C30 kroglice
122742;Thuja occidentalis C200 kroglice
122793;Ascalcin 500 mg/300 mg šumeèi prašek z okusom limone
122807;Celsior raztopina za ohranjanje organov
122815;Donepezil Pliva 10 mg filmsko obložene tablete
122823;Donepezil Pliva 5 mg filmsko obložene tablete
122831;VINCRISTINE 2mg/2ml, SOLUTION FOR INJECTION
122840;Imipenem/cilastatin Hospira 500 mg/500 mg prašek za raztopino za infundiranje
122904;Lorista H 100 mg/12,5 mg filmsko obložene tablete
122947;Meropenem Hospira 1000 mg prašek za raztopino za injiciranje ali infundiranje
122963;Meropenem Hospira 500 mg prašek za raztopino za injiciranje ali infundiranje
123048;Ondansetron Claris 2 mg/ml raztopina za injiciranje ali infundiranje
123064;Ramipril Teva 10 mg tablete
123102;Ramipril Teva 5 mg tablete
123145;Tacni 0,5 mg trde kapsule
123153;Tacni 1 mg trde kapsule
123161;Tacni 5 mg trde kapsule
123170;Torvacard 10 mg filmsko obložene tablete
123196;Torvacard 20 mg filmsko obložene tablete
123218;Torvacard 40 mg filmsko obložene tablete
123234;Torvacard 80 mg filmsko obložene tablete
123269;Pamorelin 11,25 mg prašek in vehikel za suspenzijo za injiciranje s podaljšanim sprošèanjem
123277;Pamorelin 22,5 mg prašek in vehikel za suspenzijo za injiciranje s podaljšanim sprošèanjem
123285;NAROPIN 7,5mg/ml, raztopina za injiciranje, 5x20ml
123293;ALEXAN 20mg/ml raztopina za injiciranje
123307;DECOSTRIOL 1 mcg/ 1 ml raztopina za injiciranje
123315;Aminophylline Injektion B.P. 250mg/10ml
123323;ATROPINE (sulfate)
123331;NEOSTIG 0,5 mg Carino raztopina za injiciranje
123340;Catapres-TTS-1
123358;Cisplatin 1mg/ml Trockensubstanz Medac
123366;XEPLION 25 mg suspenzija za injiciranje s podaljšanim sprošèanjem
123374;XEPLION 50 mg suspenzija za injiciranje s podaljšanim sprošèanjem
123382;XEPLION 75 mg suspenzija za injiciranje s podaljšanim sprošèanjem
123390;XEPLION 100 mg suspenzija za injiciranje s podaljšanim sprošèanjem
123404;XEPLION 150 mg suspenzija za injiciranje s podaljšanim sprošèanjem
123412;KALIUMCHLORID 7,45% Braun
123463;CRH FERRING 100 mikrogramov/ml prašek in vehikel za raztopino za injiciranje
123471;Besorol 20 mg trde gastrorezistentne kapsule
123480;Besorol 40 mg trde gastrorezistentne kapsule
123498;Budenofalk 9 mg gastrorezistentna zrnca
123560;Esomeprazol Lek 20 mg trde gastrorezistentne kapsule
123579;Esomeprazol Lek 40 mg trde gastrorezistentne kapsule
123587;Esomeprazol STADA 20 mg trde gastrorezistentne kapsule
123609;Esomeprazol STADA 40 mg trde gastrorezistentne kapsule
123625;Esomeprazol Teva 20 mg trde gastrorezistentne kapsule
123633;Esomeprazol Teva 40 mg trde gastrorezistentne kapsule
123641;Espela 20 mg trde gastrorezistentne kapsule
123650;Espela 40 mg trde gastrorezistentne kapsule
123676;Ipraalox 20 mg gastrorezistentne tablete
123692;Meropenem Lek 1000 mg prašek za raztopino za injiciranje/infundiranje
123706;Meropenem Lek 500 mg prašek za raztopino za injiciranje/infundiranje
123714;Opiodur 100 mikrogramov/uro transdermalni obliži
123722;Opiodur 25 mikrogramov/uro transdermalni obliži
123730;Opiodur 50 mikrogramov/uro transdermalni obliži
123749;Opiodur 75 mikrogramov/uro transdermalni obliži
123811;Saflutan 15 mikrogramov/ml kapljice za oko, raztopina, enoodmerni vsebnik
123838;TANYZ ERAS 0,4 mg tablete s podaljšanim sprošèanjem
123854;Yasnal 10 mg orodisperzibilne tablete
123919;Yasnal 5 mg orodisperzibilne tablete
123978;Zaldiar retard 75 mg/650 mg tablete s podaljšanim sprošèanjem
123986;Zapilux Neo 10 mg orodisperzibilni filmi
123994;Zapilux Neo 15 mg orodisperzibilni filmi
124001;Zapilux Neo 20 mg orodisperzibilni filmi
124010;Zapilux Neo 5 mg orodisperzibilni filmi
124028;BERIRAB P 150 IU/ml raztopina za injiciranje
124036;HYDROCORTISON 10 mg Jenapharm tablete
124044;GLUCOSE B. BRAUN 400 mg/ml (40 %) koncentrat za raztopino za infundiranje
124052;PRICK TEST SOLUTIONS  papagajevo perje
124060;KALIUMPHOSPHAT B. Braun, koncentrat za raztopino za infundiranje
124079;BREVIBLOC Premixed 10mg/ml raztopina za injiciranje
124087;TROLAB Patch test allergens - Paraphenylenediamine 1%
124095;TROLAB Patch test allergens - Epoxy resin 1%
124109;TROLAB Patch test allergens -Tixocortol pivalate 1%
124117;TROLAB Patch test allergens - Dibromodicyano butane 0,3%
124125;BISEPTOL 480 (80mg + 16mg)/ml koncentrat za raztopine za infundiranje
124133;GILENYA 0,5 mg trde kapsule
124141;Nutriflex Lipid plus without Electrolytes
124150;Nutriflex Lipid peri
124168;Cymevene 500 mg ampula
124176;Onglyza 2,5 mg filmsko obložene tablete
124222;JEVTANA 60 mg koncentrat in vehikel za raztopino za infundiranje
124230;Arzerra 1000 mg koncentrat za raztopino za infundiranje
124249;VINCRISTINE 1mg/1ml, SOLUTION FOR INJECTION
124257;Amoksicilin/klavulanska kislina Aurobindo 500 mg/125 mg filmsko obložene tablete
124281;Amoksicilin/klavulanska kislina Aurobindo 875 mg/125 mg filmsko obložene tablete
124311;Arkolamyl 10 mg orodisperzibilne tablete
124320;Arkolamyl 15 mg orodisperzibilne tablete
124338;Arkolamyl 20 mg orodisperzibilne tablete
124346;Arkolamyl 5 mg orodisperzibilne tablete
124354;Gemcitabin Polfa Lodž 1000 mg prašek za raztopino za infundiranje
124362;Gemcitabin Polfa Lodž 200 mg prašek za raztopino za infundiranje
124370;IMMUNOPRIN 100 mg filmsko obložene tablete
124397;IMMUNOPRIN 75 mg filmsko obložene tablete
124419;Irbesartan Accord 150 mg filmsko obložene tablete
124427;Irbesartan Accord 300 mg filmsko obložene tablete
124435;Irbesartan Accord 75 mg filmsko obložene tablete
124443;Klopidogrel Belupo 75 mg filmsko obložene tablete
124460;Latanoprost Actavis 50 mikrogramov/ml kapljice za oko, raztopina
124478;Letrozol Mylan 2,5 mg filmsko obložene tablete
124486;Oksaliplatin Ebewe 5 mg/ml koncentrat za raztopino za infundiranje
124516;Paklitaksel STADA 6 mg/ml koncentrat za raztopino za infundiranje
124559;PANSEMYL 20 mg gastrorezistentne tablete
124567;PANSEMYL 40 mg gastrorezistentne tablete
124583;Rolpryna SR 2 mg tablete s podaljšanim sprošèanjem
124613;Rolpryna SR 4 mg tablete s podaljšanim sprošèanjem
124648;Rolpryna SR 8 mg tablete s podaljšanim sprošèanjem
124672;Zaracet 37,5 mg/325 mg filmsko obložene tablete
124710;Valsaden 320 mg/12,5 mg filmsko obložene tablete
124745;Valsaden 320 mg/25 mg filmsko obložene tablete
124770;Kochsalz 0,45 mit Glucose 5%
124788;Dibenzyran 10
124796;Paracetamol Kabi 1000 mg
124800;LIPIODOL ULTRA FLUIDE 480 mg/ml raztopina za injiciranje
124818;EXTRANEAL 75mg/ml idodekstrina raztopina za peritonealno dializo
124826;PRIMAQUINE TABLETS 7,5mg
124834;GLUCOSE 5% B.Braun
124842;Isotone Kochsalz-Losung 0,9% Braun
124850;Trobalt 50 mg filmsko obložene tablete
124869;Trobalt 100 mg filmsko obložene tablete
124877;Trobalt 200 mg filmsko obložene tablete
124885;Trobalt 300 mg filmsko obložene tablete
124893;Trobalt 400 mg filmsko obložene tablete
124907;Pakiranje za zaèetek zdravljenja: Trobalt 50 mg filmsko obložene tablete, Trobalt 100 mg filmsko obložene tablete
124923;KLOMETOL
124931;CLOXACILINA NORMON 1g
124958;Amisulprid Mylan 100 mg tablete
124966;Amisulprid Mylan 200 mg tablete
124974;Amisulprid Mylan 400 mg filmsko obložene tablete
125040;Cefepim Kabi 1 g prašek za raztopino za injiciranje ali infundiranje
125059;Cefepim Kabi 2 g prašek za raztopino za injiciranje ali infundiranje
125067;Esomeprazol Mylan 20 mg trde gastrorezistentne kapsule
125083;Esomeprazol Mylan 40 mg trde gastrorezistentne kapsule
125105;Klopidogrel Generics 75 mg filmsko obložene tablete
125113;Lopacut 2 mg filmsko obložene tablete
125130;Meropenem Kabi 1000 mg prašek za raztopino za injiciranje ali infundiranje
125164;Meropenem Kabi 500 mg prašek za raztopino za injiciranje ali infundiranje
125172;Nutriflex Omega G120/N5,4/E emulzija za infundiranje
125229;Nutriflex Omega G144/N8/E emulzija za infundiranje
125261;COLIXIN
125270;Propofol Claris 10 mg/ml emulzija za injiciranje ali infundiranje
125318;Propofol Claris 20 mg/ml emulzija za injiciranje ali infundiranje
125334;Sevofluran Baxter 250 ml para za inhaliranje, tekoèina
125350;Trimeluzine 35 mg tablete s podaljšanim sprošèanjem
125369;CLEMASTINUM WZF 1mg/ml raztopina za injiciranje
125377;Perindopril Mylan 10 mg filmsko obložene tablete
125385;Perindopril Mylan 5 mg filmsko obložene tablete
125393;Atoris 30 mg filmsko obložene tablete
125458;Atoris 60 mg filmsko obložene tablete
125512;Atoris 80 mg filmsko obložene tablete
125571;Atorvastatin Mylan 10 mg filmsko obložene tablete
125580;Atorvastatin Mylan 20 mg filmsko obložene tablete
125598;Atorvastatin Mylan 40 mg filmsko obložene tablete
125610;Citafort 10 mg filmsko obložene tablete
125628;Citafort 15 mg filmsko obložene tablete
125636;Citafort 20 mg filmsko obložene tablete
125644;Citafort 5 mg filmsko obložene tablete
125652;Ebastin Teva 10 mg orodisperzibilne tablete
125679;Ebastin Teva 20 mg orodisperzibilne tablete
125695;GLYDIUM MR 60 mg tablete s prirejenim sprošèanjem
125741;NOAX 50 mg orodisperzibilne tablete
125784;Pramipeksol Arrow 0,088 mg tablete
125806;Pramipeksol Arrow 0,18 mg tablete
125822;Pramipeksol Arrow 0,35 mg tablete
125849;Pramipeksol Arrow 0,7 mg tablete
125865;Pravastatin Teva 10 mg tablete
125873;Pravastatin Teva 20 mg tablete
125881;Pravastatin Teva 40 mg tablete
125890;Riastap 1 g prašek za raztopino za injiciranje/infundiranje
125920;Sildenafil Pfizer 100 mg filmsko obložene tablete
125946;Sildenafil Pfizer 25 mg filmsko obložene tablete
125954;Sildenafil Pfizer 50 mg filmsko obložene tablete
125962;Tramadol/paracetamol Labopharm 75 mg/650 mg tablete s podaljšanim sprošèanjem
125989;Zortam 20 mg/5 mg v 1 ml kapljice za oko, raztopina
125997;Barilux HD
126004;THIOPENTAL VAUB 1,0 g
126012;METHOTREXAT EBEWE 10mg/ml, raztopina za injiciranje, 10x1ml
126020;KOGENATE BAYER 3000 i.e. prašek in vehikel za raztopino za injiciranje
126039;Helixate NexGen 1000 i.e. prašek in vehikel za raztopino za injiciranje
126047;Helixate NexGen 2000 i.e. prašek in vehikel za raztopino za injiciranje
126055;Helixate NexGen 250 i.e. prašek in vehikel za raztopino za injiciranje
126063;Helixate NexGen 500 i.e. prašek in vehikel za raztopino za injiciranje
126071;Helixate NexGen 3000 i.e. prašek in vehikel za raztopino za injiciranje
126080;INFUSUO MANNITOLI 20 IMUNA, 200mg/ml raztopina za infunfdiranje, 1x250ml
126098;Bilador 20 mg tablete
126144;Candecombi 16 mg/12,5 mg tablete
126160;Candecombi 32 mg/12,5 mg tablete
126187;Candecombi 32 mg/25 mg tablete
126209;Candecombi 8 mg/12,5 mg tablete
126233;Ibandronska kislina STADA 150 mg filmsko obložene tablete
126241;Reactin 10 mg mehke kapsule
126306;Willefact 1000 i.e. prašek in vehikel za raztopino za injiciranje
126314;Pradaxa 150 mg trde kapsule
126322;Peyona 20 mg/ml raztopina za infundiranje in peroralna raztopina
126330;Bydureon 2 mg prašek in vehikel za suspenzijo s podaljšanim sprošèanjem za injiciranje
126349;Urorec 4 mg trde kapsule
126365;Urorec 8 mg trde kapsule
126381;ELIQUIS 2,5 mg filmsko obložene tablete
126438;Yervoy 5 mg/ml koncentrat za raztopino za infundiranje
126462;NIVAQUINE 100 mg filmsko obložene tablete
126470;PRICK TEST SOLUTIONS navadni pasji rep (trava)
126489;SERECOR kapsule 300mg
126497;Astator 30 mg filmsko obložene tablete
126500;Astator 60 mg filmsko obložene tablete
126519;Astator 80 mg filmsko obložene tablete
126527;Atorvastatin Miklich 30 mg filmsko obložene tablete
126535;Atorvastatin Miklich 60 mg filmsko obložene tablete
126543;Atorvastatin Miklich 80 mg filmsko obložene tablete
126560;Lartokaz 150 mg/12,5 mg tablete
126608;Lartokaz 300 mg/12,5 mg tablete
126640;Lartokaz 300 mg/25 mg tablete
126683;Liskantin 250 mg tablete
126691;MAXALT 10 mg peroralni liofilizat
126705;MAXALT 10 mg tablete
126713;MAXALT 5 mg peroralni liofilizat
126721;MAXALT 5 mg tablete
126730;Montelukast Mylan 4 mg žveèljive tablete
126748;Montelukast Mylan 5 mg žveèljive tablete
126772;Octanate 100 i.e./ml prašek in vehikel za raztopino za injiciranje
126780;OCTANINE 1000 i.e. prašek in vehikel za raztopino za injiciranje
126799;OCTANINE 500 i.e. prašek in vehikel za raztopino za injiciranje
126802;Synacthen Depot 1mg/ml
126810;1M KALIUMCHLORID Losung
126829;Gabapentin Aurobindo 100 mg trde kapsule
126853;Gabapentin Aurobindo 300 mg trde kapsule
126870;Gabapentin Aurobindo 400 mg trde kapsule
126896;Galsya SR 16 mg trde kapsule s podaljšanim sprošèanjem
126918;Galsya SR 24 mg trde kapsule s podaljšanim sprošèanjem
126934;Galsya SR 8 mg trde kapsule s podaljšanim sprošèanjem
126969;LEVAMISOLE STEROP 50 mg
126977;COLOMYCIN INJECTION 1.000.000 IE prašek za raztopino za injiciranje/infundiranje
126985;OCTAPLAS krvna skupina A
126993;OCTAPLAS krvna skupina 0
127019;DEXMEDETOMIDINE AMP. 25X100MCG/ML, 2ML
127027;ROUVAX (10 odmerkov cepiva v pakiranju)
127035;MYAMBUTOL
127051;KAMINA
127060;METHOTREXAT EBEWE 10mg/ml, raztopina za injiciranje, 5x5ml
127078;Compound Sodium Lactate Intervenous Infusion
127086;OVITRELLE 250 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku
127094;AVONEX 30 mikrogramov/0,5 ml raztopina za injiciranje v napolnjenem injekcijskem peresniku
127116;Pegasys 135 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku
127124;Pegasys 180 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku
127132;Acidum silicicum C10 kroglice
127140;Acidum silicicum C15 kroglice
127159;Acidum silicicum C30 kroglice
127167;Acidum silicicum C200 kroglice
127213;Calcium carbonicum Hahnemanni C10 kroglice
127221;Calcium carbonicum Hahnemanni C15 kroglice
127230;Calcium carbonicum Hahnemanni C30 kroglice
127248;Calcium carbonicum Hahnemanni C200 kroglice
127299;Calcium phosphoricum C10 kroglice
127302;Calcium phosphoricum C15 kroglice
127310;Calcium phosphoricum C30 kroglice
127329;Calcium phosphoricum C200 kroglice
127370;Causticum C6 kroglice
127388;Causticum C12 kroglice
127396;Causticum C30 kroglice
127400;Causticum C200 kroglice
127450;Mercurius solubilis Hahnemanni C10 kroglice
